,title,link,supplier,rating,reviews,price,imageUrl,description,length,sleeve_length,fit,neckline,composition,color,imported,article_number,sustainability,gender
334,Printed T-shirt,https://www2.hm.com/en_us/productpage.0999058002.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/b1/d8/b1d81b2295c904f023d2941b0ff023e2f742e5d5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Sex Education x H&M. Oversized T-shirt in soft jersey with a printed motif at front. Dropped shoulders and wide sleeves.,Regular length,Short sleeve,Oversized,Round Neck,Cotton 100%,Black/blue/orange,Yes,0999058002,,women
335,Low-cut T-shirt,https://www2.hm.com/en_us/productpage.0982756003.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/0e/b2/0eb20dbb551e0ddf62b2f805c68f1ea057fc259c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft viscose jersey with a scoop neckline at front.,,Short sleeve,,Low-cut Neckline,Viscose 100%,Beige,Yes,0982756003,environmentalMarker,women
336,Zodiac T-shirt,https://www2.hm.com/en_us/productpage.1009635012.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/62/5e/625e064211324d5268695a972b5e1eeafc83b116.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Classic T-shirt in cotton jersey with a printed zodiac motif at front.,Regular length,Short sleeve,Regular fit,Round Neck,Cotton 100%,White/purple,Yes,1009635012,,women
337,Viscose V-neck T-shirt,https://www2.hm.com/en_us/productpage.0976661006.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/74/b1/74b17d6a5cdb9b205813200fa0168771657e4605.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",V-neck T-shirt in softly draped viscose jersey.,,Short sleeve,,V-neck,Viscose 100%,Gray melange,Yes,0976661006,environmentalMarker,women
338,Linen Jersey T-shirt,https://www2.hm.com/en_us/productpage.0989308006.html,[],,[reviewsLabel],$14.99,"//lp2.hm.com/hmgoepprod?set=source[/73/6e/736ee46c4bcfba2c811ed701ee420968c7f86df3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Relaxed-fit T-shirt in melange linen jersey. Low-cut V-neck at front and dropped shoulders.,,Short sleeve,Loose fit,Low-cut Neckline,Linen 100%,Light beige,Yes,0989308006,,women
339,Low-cut T-shirt,https://www2.hm.com/en_us/productpage.0982756006.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/30/a1/30a17e3dbecd6d86bf1315043d8b40e238ac5b83.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft viscose jersey with a scoop neckline at front.,,Short sleeve,,Low-cut Neckline,Viscose 100%,Light gray,Yes,0982756006,environmentalMarker,women
340,Ribbed T-shirt,https://www2.hm.com/en_us/productpage.0938690001.html,[],,[reviewsLabel],$7.99,"//lp2.hm.com/hmgoepprod?set=source[/dd/55/dd55e0b4527efe1b31c4af9bf4341bba73eeabc9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Fitted T-shirt in ribbed cotton jersey with a wide neckline.,,Short sleeve,Fitted,Round Neck,"Cotton 95%, Elastane 5%",Black,Yes,0938690001,,women
341,Oversized T-shirt,https://www2.hm.com/en_us/productpage.1004672002.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/cc/09/cc09cf48f28c916dc3a7839ffe0f610bffac5f9f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Oversized T-shirt in soft cotton jersey. Ribbed crew neck and heavily dropped shoulders.,Long,Short sleeve,Oversized,Round Neck,Cotton 100%,Cream,Yes,1004672002,,women
342,Silk-blend T-shirt,https://www2.hm.com/en_us/productpage.0776746025.html,[],,[reviewsLabel],$34.99,"//lp2.hm.com/hmgoepprod?set=source[/d2/7e/d27ed4447714f833c9909c635d7baa531f072eaf.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Classic, straight-cut T-shirt in jersey made from a cotton and silk blend. Short sleeves.",,Short sleeve,,Round Neck,"Silk 50%, Cotton 50%",Light yellow,Yes,0776746025,Premium Selection,women
343,Zodiac T-shirt,https://www2.hm.com/en_us/productpage.1009635011.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/94/7e/947e7ce554ad4c7c0daf945432c547a44eb1c5ec.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Classic T-shirt in cotton jersey with a printed zodiac motif at front.,Regular length,Short sleeve,Regular fit,Round Neck,Cotton 100%,White/neon orange,Yes,1009635011,,women
344,Cotton T-shirt,https://www2.hm.com/en_us/productpage.0963662004.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/b7/0b/b70b6aa0c0d1486c6ce842c64ad8411310d9b06e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Straight-cut T-shirt in soft cotton jersey with ribbed crew neck and gently dropped shoulders.,,Short sleeve,,Round Neck,Cotton 100%,Light taupe,Yes,0963662004,,women
345,Oversized T-shirt,https://www2.hm.com/en_us/productpage.0967014006.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/85/cf/85cf0c71ab27fd91e86c8699a516e066df39cfac.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Oversized sweatshirt T-shirt in a lightweight cotton and recycled polyester blend. Ribbed crew neck and heavily dropped shoulders.,,Short sleeve,Oversized,Round Neck,"Shell: Cotton 60%, Polyester 40%",Dark brown,Yes,0967014006,environmentalMarker,women
346,Fine-knit T-shirt,https://www2.hm.com/en_us/productpage.0949684003.html,[],,[reviewsLabel],$14.99,"//lp2.hm.com/hmgoepprod?set=source[/1f/fb/1ffbf0f3402447f81e8837836e7e3c00a3f6440d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Straight-cut, relaxed-fit T-shirt in a fine-knit viscose blend. Dropped shoulders and a straight-cut hem with slits at sides. Ribbing at neckline and hem.",,Short sleeve,Loose fit,Crew-neck,"Viscose 70%, Polyamide 30%",Black,Yes,0949684003,environmentalMarker,women
347,Oversized T-shirt,https://www2.hm.com/en_us/productpage.1021307001.html,[],,[reviewsLabel],$14.99,"//lp2.hm.com/hmgoepprod?set=source[/5e/2b/5e2b7837b45071f1942390567296322a318479e4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Oversized T-shirt in cotton-blend sweatshirt fabric. Ribbed neckline and dropped shoulders.,Long,Short sleeve,Oversized,Round Neck,"Polyester 52%, Cotton 48%",Black,Yes,1021307001,environmentalMarker,women
348,Linen T-shirt,https://www2.hm.com/en_us/productpage.0965452001.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/61/08/61084008b0580788fc00b6bdbab70559c60813ce.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Straight-cut T-shirt in airy linen jersey. Low-cut V-neck and dropped shoulders.,,Short sleeve,,Low-cut Neckline,Linen 100%,Black,Yes,0965452001,,women
349,V-neck T-shirt,https://www2.hm.com/en_us/productpage.0718278001.html,[],,[reviewsLabel],$4.99,"//lp2.hm.com/hmgoepprod?set=source[/51/0c/510c164c769a091737b37935ae71169600ad2b48.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]","Loose-fit, V-neck T-shirt in soft, cotton-blend jersey.",,Short sleeve,,V-neck,"Viscose 50%, Cotton 50%",Black,Yes,0718278001,,women
350,Sleeveless T-shirt,https://www2.hm.com/en_us/productpage.0964835017.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/ca/ec/caec5e35ad894e44b8e6e3ca15c1e4b582de6c6d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Oversized, sleeveless T-shirt in soft cotton jersey with a ribbed crew neck.",,Sleeveless,Oversized,Round Neck,Cotton 100%,White/yellow/black,Yes,0964835017,,women
351,Printed T-shirt,https://www2.hm.com/en_us/productpage.0874122005.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/05/25/0525d7623abb1e061f2a6795dafa90824c611a64.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",Crew-neck T-shirt in soft cotton jersey with a printed design.,,Short sleeve,,Round Neck,Cotton 100%,White/black/beige/blue/pink,Yes,0874122005,,women
352,Printed T-shirt,https://www2.hm.com/en_us/productpage.1031597002.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/74/e5/74e5d227fa6dff9e7ec482c3820880228a2bfe3c.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Relaxed-fit T-shirt in cotton jersey with a printed motif. Dropped shoulders and elbow-length sleeves.,Regular length,Short sleeve,,Round Neck,Cotton 100%,White/black,Yes,1031597002,,women
353,Printed T-shirt,https://www2.hm.com/en_us/productpage.1004271004.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/01/b7/01b7aaadabe717b68dc9bb521bc4016aa7eae456.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Relaxed-fit T-shirt in jersey with a printed design at front. Dropped shoulders and ribbed neckline.,,Short sleeve,,Round Neck,"Cotton 80%, Polyester 20%",Light gray melange/yellow,Yes,1004271004,environmentalMarker,women
354,Printed T-shirt,https://www2.hm.com/en_us/productpage.0950728024.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/7b/de/7bdefd091913f53db591c93dd3d519bcde1dfce0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Slightly oversized T-shirt in soft cotton jersey with a printed design. Crew neck and dropped shoulders.,,Short sleeve,,Round Neck,Cotton 100%,White/blue/pink,Yes,0950728024,,women
355,Cotton T-shirt,https://www2.hm.com/en_us/productpage.0979236001.html,[],,[reviewsLabel],$4.99,"//lp2.hm.com/hmgoepprod?set=source[/d5/10/d510fe563dd6584f9286b749d0b2bff87b8fc975.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in cotton jersey. Slightly wider neckline with narrow trim.,,Short sleeve,,Round Neck,Cotton 100%,Light blue,Yes,0979236001,,women
356,Zodiac T-shirt,https://www2.hm.com/en_us/productpage.1009635004.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/2d/80/2d809046a6bd4390b290281bca4a333ac067fefc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Classic T-shirt in cotton jersey with a printed zodiac motif at front.,Regular length,Short sleeve,Regular fit,Round Neck,Cotton 100%,White/neon green,Yes,1009635004,,women
357,Oversized T-shirt,https://www2.hm.com/en_us/productpage.1004672004.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/34/7b/347bff76ea6f2218dd7c2ef9771bfd23632fd5fd.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Oversized T-shirt in soft cotton jersey. Ribbed crew neck and heavily dropped shoulders.,Long,Short sleeve,Oversized,Round Neck,Cotton 100%,Gray-blue,Yes,1004672004,,women
358,Crop T-shirt,https://www2.hm.com/en_us/productpage.0992852002.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/13/2e/132e03cad7189035ed180c6f51cc0b10ad86ede1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Slightly oversized crop T-shirt in soft cotton jersey with a printed design. Crew neck, heavily dropped shoulders, and wide, elbow-length sleeves.",Crop,Short sleeve,Oversized,Round Neck,Cotton 100%,White/dark blue,Yes,0992852002,,women
359,Oversized T-shirt,https://www2.hm.com/en_us/productpage.0972246010.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/f9/b8/f9b85be6f2bb0e08c490651735825dd39d6fd689.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Oversized T-shirt in cotton jersey. Ribbed crew neck, dropped shoulders, and straight, elbow-length sleeves.",,Short sleeve,Oversized,Round Neck,Cotton 100%,Powder pink,Yes,0972246010,,women
360,Wide-cut Cotton T-shirt,https://www2.hm.com/en_us/productpage.0806388009.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/b9/fd/b9fd05d43a94c9923b10abd59362f17acf50b120.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",Wide-cut T-shirt in soft cotton jersey with a ribbed neckline.,,Short sleeve,Oversized,Round Neck,"Cotton 90%, Viscose 10%",Light gray melange,Yes,0806388009,,women
361,Ribbed Cotton T-shirt,https://www2.hm.com/en_us/productpage.0800691007.html,[],,[reviewsLabel],$7.99,"//lp2.hm.com/hmgoepprod?set=source[/fc/6d/fc6dfb2d7f6301a5add42d9b9f057ec1543ca2ed.jpg],origin[dam],category[ladies_tops_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Fitted, ribbed T-shirt in organic cotton stretch jersey.",,Short sleeve,Fitted,Round Neck,"Cotton 95%, Elastane 5%",White,Yes,0800691007,environmentalMarker,women
362,Printed Crop T-shirt,https://www2.hm.com/en_us/productpage.0978114008.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/1a/08/1a086ae0f005c856fd151a850ba4b11018a8ea93.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Boxy, crop T-shirt in jersey with a printed design at front. Ribbed crew neck, dropped shoulders, and short, wide sleeves. Roll-edge hem.",Crop,Short sleeve,Oversized,Round Neck,Cotton 100%,Dark blue/light blue/white/light pink/green,Yes,0978114008,,women
363,H&M+ 2-pack T-shirts,https://www2.hm.com/en_us/productpage.0986152002.html,[],,[reviewsLabel],$24.99,"//lp2.hm.com/hmgoepprod?set=source[/a4/ee/a4ee36cca851aac27e70bb7e28d5b2a2cc84521d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirts in soft slub jersey made from a modal and cotton blend. Wide neckline and gently rounded hem.,Regular length,Short sleeve,,Round Neck,"Cotton 50%, Modal 50%",Black,Yes,0986152002,,women
364,Oversized T-shirt,https://www2.hm.com/en_us/productpage.0949486002.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/02/56/025619842a460f88ef045e34c6a1b6cc96fd772b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Oversized T-shirt in soft cotton jersey. Ribbed crew neck and dropped shoulders.,,Short sleeve,Oversized,Round Neck,Cotton 100%,White,Yes,0949486002,,women
365,Printed T-shirt,https://www2.hm.com/en_us/productpage.0938083003.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/b4/78/b47860d429658a79e3cd7a02336fe435f62657de.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",Relaxed-fit T-shirt in soft cotton jersey with a printed design. Ribbed neckline and dropped shoulders.,,Short sleeve,,Round Neck,Cotton 100%,Dark gray/white,Yes,0938083003,,women
366,H&M+ Cotton Jersey T-shirt,https://www2.hm.com/en_us/productpage.0990062001.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/9c/60/9c60112f1de7de28484411ce2cb931aa366e1ba4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft cotton jersey with a printed text detail at top.,,Short sleeve,,Round Neck,Cotton 100%,Black/white,Yes,0990062001,environmentalMarker,women
367,Linen T-shirt,https://www2.hm.com/en_us/productpage.0965452004.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/e4/04/e4047615db6845ea5a6ea290ffde80566d4ddb2d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Straight-cut T-shirt in airy linen jersey. Low-cut V-neck and dropped shoulders.,,Short sleeve,,Low-cut Neckline,Linen 100%,Orange,Yes,0965452004,,women
368,Cotton T-shirt,https://www2.hm.com/en_us/productpage.0963662003.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/88/2c/882c17aee19f9ac63ccafcc1f5b9d0faee1da91b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Straight-cut T-shirt in soft cotton jersey with ribbed crew neck and gently dropped shoulders.,,Short sleeve,,Round Neck,"Cotton 90%, Viscose 10%",Light gray melange,Yes,0963662003,,women
369,Ribbed T-shirt,https://www2.hm.com/en_us/productpage.0938690003.html,[],,[reviewsLabel],$7.99,"//lp2.hm.com/hmgoepprod?set=source[/0d/05/0d05c464f5877aa2d6aca99b23ad24c9c1e8f124.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Fitted T-shirt in ribbed cotton jersey with a wide neckline.,,Short sleeve,Fitted,Round Neck,"Cotton 85%, Viscose 10%, Elastane 5%",Gray melange,Yes,0938690003,,women
370,Short Rugby Shirt,https://www2.hm.com/en_us/productpage.1002539001.html,[],,[reviewsLabel],$14.99,"//lp2.hm.com/hmgoepprod?set=source[/a7/16/a7165a5cb4f2e24ecc200dc8a361e7260e082185.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]","Sex Education x H&M. Short rugby shirt in soft jersey with a printed text design. Collar, button placket, and short sleeves.",Short,Short sleeve,,,Cotton 100%,White/pink,Yes,1002539001,environmentalMarker,women
371,Short Rugby Shirt,https://www2.hm.com/en_us/productpage.1002539002.html,[],,[reviewsLabel],$14.99,"//lp2.hm.com/hmgoepprod?set=source[/c3/60/c360994829f2308abcef1c22d7b46de4eca65aef.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Sex Education x H&M. Short rugby shirt in soft jersey with a printed text design. Collar, button placket, and short sleeves.",Short,Short sleeve,,,Cotton 100%,Black/blue/white,Yes,1002539002,environmentalMarker,women
372,Printed T-shirt,https://www2.hm.com/en_us/productpage.0874122002.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/9c/d4/9cd4df5fb51c3023704549ae3ebe27934882474b.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",Crew-neck T-shirt in soft cotton jersey with a printed design.,,Short sleeve,,Round Neck,Cotton 100%,Light yellow/white,Yes,0874122002,,women
373,Graphic Design Crop T-shirt,https://www2.hm.com/en_us/productpage.0999151002.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/f0/ae/f0ae3cee57454ee5b9350eee93890e2793572d1f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Sex Education x H&M. Short, oversized T-shirt in cotton jersey with a graphic design. Ribbed neckline, heavily dropped shoulders, and short, wide sleeves. Roll-edge hem.",Crop,Short sleeve,Oversized,Round Neck,Cotton 100%,Black/blue/gray,Yes,0999151002,environmentalMarker,women
374,Crop T-shirt,https://www2.hm.com/en_us/productpage.0994084003.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/e0/0d/e00dd9983f3bffb35fac8c7821b44d816383c99b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short, loose-fit T-shirt in cotton jersey. Low-cut V-neck and dropped shoulders.",Crop,Short sleeve,Loose fit,V-neck,Cotton 100%,Light beige,Yes,0994084003,environmentalMarker,women
375,Wide-cut Cotton T-shirt,https://www2.hm.com/en_us/productpage.0806388001.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/7b/57/7b57aae4e153ba9f07ca5960bcbb820c24207bf2.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",Wide-cut T-shirt in soft cotton jersey with a ribbed neckline.,,Short sleeve,Oversized,Round Neck,Cotton 100%,Black,Yes,0806388001,,women
