,name,image_url,color,size,url,price,descr,fit_features,materials,wash_dir,ethical_url,gender,material1,material2,material3
361,Listen To The Trees T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,MIDNIGHT BLUE,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-listen-to-the-trees-t-shirt?variant=40566718365882,35.0,The trees have so much to share with us. Protect the planet and plant ten trees with this graphic tee that reminds us of the wisdom of nature.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
362,Listen To The Trees T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,MIDNIGHT BLUE,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-listen-to-the-trees-t-shirt?variant=40566718398650,35.0,The trees have so much to share with us. Protect the planet and plant ten trees with this graphic tee that reminds us of the wisdom of nature.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
363,Listen To The Trees T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,MIDNIGHT BLUE,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-listen-to-the-trees-t-shirt?variant=40566718431418,35.0,The trees have so much to share with us. Protect the planet and plant ten trees with this graphic tee that reminds us of the wisdom of nature.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
364,Listen To The Trees T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,MIDNIGHT BLUE,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-listen-to-the-trees-t-shirt?variant=40566718464186,35.0,The trees have so much to share with us. Protect the planet and plant ten trees with this graphic tee that reminds us of the wisdom of nature.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
365,Listen To The Trees T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4224-2018-3286.jpg?v=1633385032,MIDNIGHT BLUE,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-listen-to-the-trees-t-shirt?variant=40566718496954,35.0,The trees have so much to share with us. Protect the planet and plant ten trees with this graphic tee that reminds us of the wisdom of nature.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
366,Listen To The Trees T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4224-2013-3889.jpg?v=1633385033,MULBERRY,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-listen-to-the-trees-t-shirt?variant=40566718529722,35.0,The trees have so much to share with us. Protect the planet and plant ten trees with this graphic tee that reminds us of the wisdom of nature.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
367,Listen To The Trees T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4224-2013-3889.jpg?v=1633385033,MULBERRY,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-listen-to-the-trees-t-shirt?variant=40566718562490,35.0,The trees have so much to share with us. Protect the planet and plant ten trees with this graphic tee that reminds us of the wisdom of nature.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
368,Listen To The Trees T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4224-2013-3889.jpg?v=1633385033,MULBERRY,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-listen-to-the-trees-t-shirt?variant=40566718595258,35.0,The trees have so much to share with us. Protect the planet and plant ten trees with this graphic tee that reminds us of the wisdom of nature.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
369,Listen To The Trees T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4224-2013-3889.jpg?v=1633385033,MULBERRY,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-listen-to-the-trees-t-shirt?variant=40566718628026,35.0,The trees have so much to share with us. Protect the planet and plant ten trees with this graphic tee that reminds us of the wisdom of nature.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
370,Listen To The Trees T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4224-2013-3889.jpg?v=1633385033,MULBERRY,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-listen-to-the-trees-t-shirt?variant=40566718660794,35.0,The trees have so much to share with us. Protect the planet and plant ten trees with this graphic tee that reminds us of the wisdom of nature.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
371,Smokey Says T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4752-22496.jpg?v=1631639730,BALSAM,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-smokey-says-t-shirt?variant=40419544989882,30.0,Smokey says “Only you can prevent wildfires.” And we’re here to back him up! Spread the word and keep our forests green with this throwback graphic tee based on Smokey Bear’s iconic phrase.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch fabric",100% Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,100% Organic Cotton,,
372,Smokey Says T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4752-22496.jpg?v=1631639730,BALSAM,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-smokey-says-t-shirt?variant=40419545022650,30.0,Smokey says “Only you can prevent wildfires.” And we’re here to back him up! Spread the word and keep our forests green with this throwback graphic tee based on Smokey Bear’s iconic phrase.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch fabric",100% Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,100% Organic Cotton,,
373,Smokey Says T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4752-22496.jpg?v=1631639730,BALSAM,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-smokey-says-t-shirt?variant=40419545055418,30.0,Smokey says “Only you can prevent wildfires.” And we’re here to back him up! Spread the word and keep our forests green with this throwback graphic tee based on Smokey Bear’s iconic phrase.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch fabric",100% Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,100% Organic Cotton,,
374,Smokey Says T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4752-22481.jpg?v=1631639730,TRAVERTINE,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-smokey-says-t-shirt?variant=40419544826042,30.0,Smokey says “Only you can prevent wildfires.” And we’re here to back him up! Spread the word and keep our forests green with this throwback graphic tee based on Smokey Bear’s iconic phrase.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch fabric",100% Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,100% Organic Cotton,,
375,Smokey Says T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4752-22481.jpg?v=1631639730,TRAVERTINE,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-smokey-says-t-shirt?variant=40419544858810,30.0,Smokey says “Only you can prevent wildfires.” And we’re here to back him up! Spread the word and keep our forests green with this throwback graphic tee based on Smokey Bear’s iconic phrase.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch fabric",100% Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,100% Organic Cotton,,
376,Smokey Says T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4752-22481.jpg?v=1631639730,TRAVERTINE,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-smokey-says-t-shirt?variant=40419544891578,30.0,Smokey says “Only you can prevent wildfires.” And we’re here to back him up! Spread the word and keep our forests green with this throwback graphic tee based on Smokey Bear’s iconic phrase.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch fabric",100% Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,100% Organic Cotton,,
377,Smokey Says T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4752-22481.jpg?v=1631639730,TRAVERTINE,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-smokey-says-t-shirt?variant=40419544924346,30.0,Smokey says “Only you can prevent wildfires.” And we’re here to back him up! Spread the word and keep our forests green with this throwback graphic tee based on Smokey Bear’s iconic phrase.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch fabric",100% Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,100% Organic Cotton,,
378,Smokey Says T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4752-22481.jpg?v=1631639730,TRAVERTINE,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-smokey-says-t-shirt?variant=40419544957114,30.0,Smokey says “Only you can prevent wildfires.” And we’re here to back him up! Spread the word and keep our forests green with this throwback graphic tee based on Smokey Bear’s iconic phrase.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch fabric",100% Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,100% Organic Cotton,,
379,National Geographic Redwood Unisex T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCU4654-01641.jpg?v=1628369280,JET BLACK,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/national-geographic-redwood-unisex-t-shirt?variant=40207526232250,35.0,California’s redwood trees have been found to store CO2 better than any other tree in the world. Celebrate some of the world’s tallest and oldest trees with this hand-illustrated graphic tee.,"Relaxed fit crew neck t-shirt, ribbed neck trim, medium stretch fabric",100% Fairtrade Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,100% Fairtrade Organic Cotton,,
380,National Geographic Banner Unisex Longsleeve,//cdn.shopify.com/s/files/1/2341/3995/products/TCU4175-22319.jpg?v=1628369268,AFTERGLOW,XXS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/national-geographic-banner-unisex-longsleeve?variant=40207525052602,40.0,"Inspired by the designs of vintage National Geographic magazines pulled from their archives, this longsleeve tee pays tribute to the inspiration and impact of National Geographic.","Relaxed fit crew neck longsleeve t-shirt, ribbed neck trim, medium stretch fabric",100% Fairtrade Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,100% Fairtrade Organic Cotton,,
381,National Geographic Banner Unisex Longsleeve,//cdn.shopify.com/s/files/1/2341/3995/products/TCU4175-22319.jpg?v=1628369268,AFTERGLOW,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/national-geographic-banner-unisex-longsleeve?variant=40207525150906,40.0,"Inspired by the designs of vintage National Geographic magazines pulled from their archives, this longsleeve tee pays tribute to the inspiration and impact of National Geographic.","Relaxed fit crew neck longsleeve t-shirt, ribbed neck trim, medium stretch fabric",100% Fairtrade Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,100% Fairtrade Organic Cotton,,
382,National Geographic Banner Unisex Longsleeve,//cdn.shopify.com/s/files/1/2341/3995/products/TCU4175-22319.jpg?v=1628369268,AFTERGLOW,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/national-geographic-banner-unisex-longsleeve?variant=40207525183674,40.0,"Inspired by the designs of vintage National Geographic magazines pulled from their archives, this longsleeve tee pays tribute to the inspiration and impact of National Geographic.","Relaxed fit crew neck longsleeve t-shirt, ribbed neck trim, medium stretch fabric",100% Fairtrade Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,100% Fairtrade Organic Cotton,,
383,National Geographic Banner Unisex Longsleeve,//cdn.shopify.com/s/files/1/2341/3995/products/TCU4175-22319.jpg?v=1628369268,AFTERGLOW,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/national-geographic-banner-unisex-longsleeve?variant=40207525216442,40.0,"Inspired by the designs of vintage National Geographic magazines pulled from their archives, this longsleeve tee pays tribute to the inspiration and impact of National Geographic.","Relaxed fit crew neck longsleeve t-shirt, ribbed neck trim, medium stretch fabric",100% Fairtrade Organic Cotton,"Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,100% Fairtrade Organic Cotton,,
384,Keep It Simple T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW3566-08593.jpg?v=1628369431,GREY HEATHER,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-keep-it-simple-t-shirt?variant=40207545073850,35.0,This t-shirt is made from sustainable fabrics and plants ten trees. Simple.,"Relaxed fit crew neck t-shirt, Ribbed neck band, Medium stretch","45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",womens,45% Recycled Polyester, 30% Tencel® Lyocell, 25% Organic Cotton
