title,gender,price,composition,color,imageUrl,description,polyester,silk,modal,viscose,wool,polyamide,nylon,cotton,linen,acrylic,lambskin,lyocell,elastane,brand
RIBBED T-SHIRT,women,17.9, '93% cotton · 7% elastane', Orange ,https://static.zara.net/photos///2021/I/0/1/p/0962/641/615/2/w/563/0962641615_1_1_1.jpg?ts=1629278827491,Round neck top with short sleeves. Rib trim.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.07,Zara
KNOTTED CROP TOP,women,17.9, '100% cotton', striped ,https://static.zara.net/photos///2021/V/0/1/p/0858/068/104/3/w/563/0858068104_1_1_1.jpg?ts=1620231047425,Sleeveless crop top with round neck. Front knot detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
MICKEY MOUSE ©DISNEY T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1165/629/250/2/w/563/1165629250_1_1_1.jpg?ts=1624966276296,Round neck T-shirt with short sleeves. Front Mickey Mouse © Disney print and sequin detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
COMBINATION NYLON TOP,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/2298/450/250/3/w/563/2298450250_2_2_1.jpg?ts=1630324547393,Round neck top with short sleeves. Contrasting fabric at back that adjusts with elastic cord and toggle.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
STRIPED T-SHIRT,women,17.9, '100% cotton', Black White ,https://static.zara.net/photos///2021/I/0/1/p/1044/638/064/2/w/563/1044638064_1_1_1.jpg?ts=1626439391418,Round neck T-shirt with short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CROCHETED DAISIES T-SHIRT,women,25.9, '100% cotton', Yellow ,https://static.zara.net/photos///2021/I/0/1/p/1131/818/300/2/w/563/1131818300_1_1_1.jpg?ts=1626856794766,Round neck T-shirt with short sleeves. Contrasting crocheted daisies detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
MICKEY MOUSE ©DISNEY T-SHIRT,women,19.9, '100% cotton', Green ,https://static.zara.net/photos///2021/I/0/1/p/5643/826/500/2/w/563/5643826500_1_1_1.jpg?ts=1628842216243,Round neck T-shirt with short sleeves. Mickey Mouse ©Disney print.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
,women,25.9, '100% cotton', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/5643/827/251/2/w/563/5643827251_1_1_1.jpg?ts=1633420886957,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
GIRL PRINT T-SHIRT,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5644/640/250/2/w/563/5644640250_1_1_1.jpg?ts=1628695346749,Round neck T-shirt with short sleeves. Contrasting front print of a girl.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
FRONT PRINT T-SHIRT,women,19.9, '100% cotton', Green ,https://static.zara.net/photos///2021/I/0/1/p/1165/634/500/2/w/563/1165634500_1_1_1.jpg?ts=1626251981512,Round neck top with short sleeves. Contrasting front print.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
RUFFLED TOP,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5644/054/250/2/w/563/5644054250_1_1_1.jpg?ts=1627050814426,Round neck T-shirt with short sleeves. Contrasting fabric detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
SEAMLESS TOP,women,17.9, '96% polyamide · 4% elastane', Light blue ,https://static.zara.net/photos///2021/I/0/1/p/1014/312/406/2/w/563/1014312406_1_1_1.jpg?ts=1621588964393,LIMITLESS CONTOUR COLLECTIONSleeveless round neck crop top. Textured fabric detail at hem.,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Zara
RUFFLED SHOULDER TOP,women,25.9, '49% cotton · 45% polyester · 6% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/2298/453/800/2/w/563/2298453800_1_1_1.jpg?ts=1631715156259,Round neck top with long sleeves. Self ruffle at shoulders.,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.06,Zara
COMBINED PEPLUM T-SHIRT,women,19.9, '100% cotton', Ecru Red ,https://static.zara.net/photos///2021/V/0/1/p/0858/165/067/2/w/563/0858165067_1_1_1.jpg?ts=1618237517899,Round neck T-shirt with short sleeves. Tonal matching fabric detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
©DISNEY PRINT T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1443/628/250/2/w/563/1443628250_1_1_1.jpg?ts=1629108340900,Round neck T-shirt with short sleeves. Front Dumbo ©Disney print with sparkly appliqué.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
EVERLAST® RIB TANK TOP,women,19.9, '95% cotton · 5% elastane', White ,https://static.zara.net/photos///2021/I/0/1/p/0085/455/250/2/w/563/0085455250_1_1_1.jpg?ts=1620983743584,Round neck tank top. Front Everlast® print.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
RUFFLED JACQUARD TOP,women,19.9, '96% polyester · 4% elastane', White ,https://static.zara.net/photos///2021/I/0/1/p/5580/044/250/2/w/563/5580044250_1_1_1.jpg?ts=1626875809229,Round neck top with short sleeves. Ruffle and perforated detail.,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Zara
COTTON SWEATSHIRT,women,25.9, '100% cotton', Black ,https://static.zara.net/photos///2021/I/0/1/p/1044/646/800/2/w/563/1044646800_1_1_1.jpg?ts=1629893716223,Sweatshirt made of 100% cotton. Round neck and long sleeves. Rib trim.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
BALLOON SLEEVE TOP,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1165/035/250/2/w/563/1165035250_1_1_1.jpg?ts=1624966268994,Round neck top with short balloon sleeves and elastic cuffs. Contrasting fabric detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
MOCK NECK TOP,women,17.9, '95% cotton · 5% elastane', Red ,https://static.zara.net/photos///2021/I/0/1/p/4424/638/600/22/w/563/4424638600_1_1_1.jpg?ts=1634202236271,Short-sleeved high-neck top.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
BEAD TRIM T-SHIRT,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1165/059/250/2/w/563/1165059250_1_1_1.jpg?ts=1626251954473,Round neck top with short balloon sleeves and contrast trim details.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
EMBROIDERED COTTON T-SHIRT,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/2298/079/250/2/w/563/2298079250_1_1_1.jpg?ts=1626251964200,Top made of 100% cotton. Round neck and short sleeves. Contrasting embroidery detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
FRONT PRINT T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0264/626/250/2/w/563/0264626250_1_1_1.jpg?ts=1626264692787,Round neck T-shirt with short sleeves. Metallic print detail and front text.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
BEAD TRIM T-SHIRT,women,17.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5070/486/250/2/w/563/5070486250_1_1_1.jpg?ts=1627036164502,Round neck T-shirt with short sleeves. Contrasting perforated fabric detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
STRIPED T-SHIRT WITH ZIPPER,women,25.9, '98% polyester · 2% elastane',0264/808,https://static.zara.net/photos///2021/I/0/1/p/0264/808/390/2/w/563/0264808390_1_1_1.jpg?ts=1627484862027,Polo neck T-shirt with short sleeves. Front zip closure.,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,Zara
SQUARE NECK TOP,women,35.9, '96% polyester · 4% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/1930/454/800/2/w/563/1930454800_1_1_1.jpg?ts=1631265315126,Straight neck top with full cut long sleeves and flared cuffs.,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Zara
JACQUARD POLO SHIRT,women,35.9, '77% polyester · 23% viscose', Printed ,https://static.zara.net/photos///2021/I/0/1/p/5039/490/020/2/w/563/5039490020_1_1_1.jpg?ts=1631715169300,Longline top with lapel collar and short sleeves.,0.77,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
CORDED RABBIT T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0085/802/250/2/w/563/0085802250_1_1_1.jpg?ts=1629456815162,Round neck T-shirt with short sleeves. Front contrasting raised rabbit detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
TEXT POCKET T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1277/452/250/22/w/563/1277452250_1_1_1.jpg?ts=1627486247148,Full cut T-shirt with round neck and short sleeves. Chest patch pocket. Contrasting front and back text detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
PRINTED PHOTOGRAPH T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5644/840/250/2/w/563/5644840250_1_1_1.jpg?ts=1629281532980,Round neck T-shirt with short sleeves. Contrast photographic print.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
COCA-COLA® T-SHIRT,women,29.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1165/640/250/2/w/563/1165640250_1_1_1.jpg?ts=1629185486228,Round neck top with long sleeves. Contrasting text detail of The Coca-Cola Company ©2021.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
