,title,description,price,color,gender,imageUrl,brand,composition,linen,nylon,cotton,lyocell,lambskin,elastane,wool,viscose,polyamide,silk,acrylic,polyester,modal
512,ASYMMETRIC CROP TOP,Short top with asymmetrical neckline and long sleeve.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/432/800/2/w/563/5039432800_1_1_1.jpg?ts=1626439403507,Zara, '94% polyamide · 6% elastane',0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.94,0.0,0.0,0.0,0.0
513,WASHED COTTON POLO,"Polo with lapel collar and long sleeves. Front button closure.Due to the dyeing process, the print on each item is unique and special and may differ slightly from the one pictured.",29.9, Charcoal ,women,https://static.zara.net/photos///2021/I/0/1/p/2335/626/822/2/w/563/2335626822_1_1_1.jpg?ts=1630490570073,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,BASIC T-SHIRT,Round neck T-shirt with short sleeves. Asymmetric hem.,9.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/4174/025/250/2/w/563/4174025250_1_1_1.jpg?ts=1628097857623,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,“LIVRARIA LELLO PORTO” PRINTED T-SHIRT,Round neck T-shirt with short sleeves. Printed and embroidered detail of Livraria Lello Porto ©2021.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/822/250/2/w/563/5644822250_1_1_1.jpg?ts=1629281491337,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,RIBBED JACKET WITH BUTTONS,Cropped sweater with round neck and long sleeves. Front button closure.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/3253/802/800/2/w/563/3253802800_1_1_1.jpg?ts=1629882478709,Zara, '93% cotton · 7% elastane',0.0,0.0,0.93,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,CUT OUT T-SHIRT,Round neck top. Short puff sleeves in tonal matching fabric and vent detail at shoulders.,25.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/550/251/2/w/563/0085550251_1_1_1.jpg?ts=1628591695431,Zara, '97% cotton · 3% elastane',0.0,0.0,0.97,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,RIBBED T-SHIRT,Round neck top with short sleeves. Rib trim.,17.9, Orange ,women,https://static.zara.net/photos///2021/I/0/1/p/0962/641/615/2/w/563/0962641615_1_1_1.jpg?ts=1629278827491,Zara, '93% cotton · 7% elastane',0.0,0.0,0.93,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,KNOTTED CROP TOP,Sleeveless crop top with round neck. Front knot detail.,17.9, striped ,women,https://static.zara.net/photos///2021/V/0/1/p/0858/068/104/3/w/563/0858068104_1_1_1.jpg?ts=1620231047425,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,MICKEY MOUSE ©DISNEY T-SHIRT,Round neck T-shirt with short sleeves. Front Mickey Mouse © Disney print and sequin detail.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/629/250/2/w/563/1165629250_1_1_1.jpg?ts=1624966276296,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,COMBINATION NYLON TOP,Round neck top with short sleeves. Contrasting fabric at back that adjusts with elastic cord and toggle.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/2298/450/250/3/w/563/2298450250_2_2_1.jpg?ts=1630324547393,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,STRIPED T-SHIRT,Round neck T-shirt with short sleeves.,17.9, Black White ,women,https://static.zara.net/photos///2021/I/0/1/p/1044/638/064/2/w/563/1044638064_1_1_1.jpg?ts=1626439391418,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,CROCHETED DAISIES T-SHIRT,Round neck T-shirt with short sleeves. Contrasting crocheted daisies detail.,25.9, Yellow ,women,https://static.zara.net/photos///2021/I/0/1/p/1131/818/300/2/w/563/1131818300_1_1_1.jpg?ts=1626856794766,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,MICKEY MOUSE ©DISNEY T-SHIRT,Round neck T-shirt with short sleeves. Mickey Mouse ©Disney print.,19.9, Green ,women,https://static.zara.net/photos///2021/I/0/1/p/5643/826/500/2/w/563/5643826500_1_1_1.jpg?ts=1628842216243,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,GIRL PRINT T-SHIRT,Round neck T-shirt with short sleeves. Contrasting front print of a girl.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/640/250/2/w/563/5644640250_1_1_1.jpg?ts=1628695346749,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,FRONT PRINT T-SHIRT,Round neck top with short sleeves. Contrasting front print.,19.9, Green ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/634/500/2/w/563/1165634500_1_1_1.jpg?ts=1626251981512,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,RUFFLED TOP,Round neck T-shirt with short sleeves. Contrasting fabric detail.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/054/250/2/w/563/5644054250_1_1_1.jpg?ts=1627050814426,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,SEAMLESS TOP,LIMITLESS CONTOUR COLLECTIONSleeveless round neck crop top. Textured fabric detail at hem.,17.9, Light blue ,women,https://static.zara.net/photos///2021/I/0/1/p/1014/312/406/2/w/563/1014312406_1_1_1.jpg?ts=1621588964393,Zara, '96% polyamide · 4% elastane',0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.96,0.0,0.0,0.0,0.0
530,RUFFLED SHOULDER TOP,Round neck top with long sleeves. Self ruffle at shoulders.,25.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/2298/453/800/2/w/563/2298453800_1_1_1.jpg?ts=1631715156259,Zara, '49% cotton · 45% polyester · 6% elastane',0.0,0.0,0.49,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.45,0.0
531,COMBINED PEPLUM T-SHIRT,Round neck T-shirt with short sleeves. Tonal matching fabric detail.,19.9, Ecru Red ,women,https://static.zara.net/photos///2021/V/0/1/p/0858/165/067/2/w/563/0858165067_1_1_1.jpg?ts=1618237517899,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,©DISNEY PRINT T-SHIRT,Round neck T-shirt with short sleeves. Front Dumbo ©Disney print with sparkly appliqué.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1443/628/250/2/w/563/1443628250_1_1_1.jpg?ts=1629108340900,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,EVERLAST® RIB TANK TOP,Round neck tank top. Front Everlast® print.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/455/250/2/w/563/0085455250_1_1_1.jpg?ts=1620983743584,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,RUFFLED JACQUARD TOP,Round neck top with short sleeves. Ruffle and perforated detail.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5580/044/250/2/w/563/5580044250_1_1_1.jpg?ts=1626875809229,Zara, '96% polyester · 4% elastane',0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96,0.0
535,COTTON SWEATSHIRT,Sweatshirt made of 100% cotton. Round neck and long sleeves. Rib trim.,25.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1044/646/800/2/w/563/1044646800_1_1_1.jpg?ts=1629893716223,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,BALLOON SLEEVE TOP,Round neck top with short balloon sleeves and elastic cuffs. Contrasting fabric detail.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/035/250/2/w/563/1165035250_1_1_1.jpg?ts=1624966268994,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,MOCK NECK TOP,Short-sleeved high-neck top.,17.9, Red ,women,https://static.zara.net/photos///2021/I/0/1/p/4424/638/600/22/w/563/4424638600_1_1_1.jpg?ts=1634202236271,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,BEAD TRIM T-SHIRT,Round neck top with short balloon sleeves and contrast trim details.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/059/250/2/w/563/1165059250_1_1_1.jpg?ts=1626251954473,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,EMBROIDERED COTTON T-SHIRT,Top made of 100% cotton. Round neck and short sleeves. Contrasting embroidery detail.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/2298/079/250/2/w/563/2298079250_1_1_1.jpg?ts=1626251964200,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,FRONT PRINT T-SHIRT,Round neck T-shirt with short sleeves. Metallic print detail and front text.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/626/250/2/w/563/0264626250_1_1_1.jpg?ts=1626264692787,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,BEAD TRIM T-SHIRT,Round neck T-shirt with short sleeves. Contrasting perforated fabric detail.,17.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5070/486/250/2/w/563/5070486250_1_1_1.jpg?ts=1627036164502,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,STRIPED T-SHIRT WITH ZIPPER,Polo neck T-shirt with short sleeves. Front zip closure.,25.9,0264/808,women,https://static.zara.net/photos///2021/I/0/1/p/0264/808/390/2/w/563/0264808390_1_1_1.jpg?ts=1627484862027,Zara, '98% polyester · 2% elastane',0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.98,0.0
543,SQUARE NECK TOP,Straight neck top with full cut long sleeves and flared cuffs.,35.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1930/454/800/2/w/563/1930454800_1_1_1.jpg?ts=1631265315126,Zara, '96% polyester · 4% elastane',0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96,0.0
544,JACQUARD POLO SHIRT,Longline top with lapel collar and short sleeves.,35.9, Printed ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/490/020/2/w/563/5039490020_1_1_1.jpg?ts=1631715169300,Zara, '77% polyester · 23% viscose',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.77,0.0
545,CORDED RABBIT T-SHIRT,Round neck T-shirt with short sleeves. Front contrasting raised rabbit detail.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/802/250/2/w/563/0085802250_1_1_1.jpg?ts=1629456815162,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,TEXT POCKET T-SHIRT,Full cut T-shirt with round neck and short sleeves. Chest patch pocket. Contrasting front and back text detail.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1277/452/250/22/w/563/1277452250_1_1_1.jpg?ts=1627486247148,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,PRINTED PHOTOGRAPH T-SHIRT,Round neck T-shirt with short sleeves. Contrast photographic print.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/840/250/2/w/563/5644840250_1_1_1.jpg?ts=1629281532980,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,COCA-COLA® T-SHIRT,Round neck top with long sleeves. Contrasting text detail of The Coca-Cola Company ©2021.,29.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/640/250/2/w/563/1165640250_1_1_1.jpg?ts=1629185486228,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
